72.124710,14.140000,14.140000,12,13,14,19,15,17,21,16,20,16,16,16,17,18,15,17,20,19,14,18,16,14,16,18,16,16,16,17,15,14,17,15,15,15,16,15,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15.556310,17,17,17,20,14,15,18,18,16,13,13,16,14,15,15,14,15,17,13,17,17,14,15,17,17,15,16,92.000000,21.213150,22.627360,16,14,18,16,15,15,16,18,18,16,17,17,16,17,16,16,17,15,16,17,17,15,16,16,16
70.710500,24.038000,25.452000,14,15,18,17,16,13,15,15,15,18,20,10,15,14,19,16,17,15,16,15,17,18,16,15,15,19,17,13,15,18,17,17,16,15,15,15,17,15,17,17,20,15,15,16,16,16,16,17,16,17,17,16,15,16,16,16,16,18,16,16,16,36.769460,14,18,16,16,21,16,15,15,17,18,16,15,17,16,15,16,17,15,17,16,16,16,15,16,15,16,15,102.000000,14.142100,18.384730,12,18,17,12,20,17,15,17,15,18,15,22,13,18,16,17,15,16,16,17,16,15,14,16,20
24.041570,12.726000,18.382000,10,23,18,15,17,13,14,17,11,19,11,16,16,14,15,15,14,15,14,12,14,15,12,18,14,15,16,16,19,20,19,18,17,17,18,20,16,16,19,15,16,20,14,14,16,17,15,15,15,15,17,17,14,15,18,16,15,16,16,16,15,35.355250,17,15,16,16,16,15,16,16,17,16,15,15,17,16,15,16,15,16,17,16,17,16,16,15,17,16,16,86.000000,22.627360,24.041570,15,20,17,19,17,16,15,15,16,17,16,17,19,17,16,16,15,16,16,16,17,17,15,17,17
66.467870,25.452000,24.038000,12,16,6,17,17,16,15,13,16,16,16,9,16,15,16,16,16,16,14,16,17,16,17,16,15,16,15,16,17,16,16,16,16,16,16,16,17,16,17,16,16,16,16,16,16,15,16,17,16,17,16,16,16,16,16,16,16,16,16,16,16,28.284200,16,15,14,16,8,15,17,16,15,15,16,16,16,14,15,16,16,16,16,16,16,16,16,16,16,16,17,86.000000,22.627360,24.041570,19,16,24,17,15,16,17,17,16,16,16,20,17,16,16,15,16,16,17,16,16,16,16,16,16
70.710500,25.452000,16.968000,7,14,10,16,17,17,19,17,16,20,17,15,17,16,16,15,16,18,16,18,17,15,18,16,15,17,16,16,15,17,15,17,17,16,17,16,15,17,17,16,16,16,17,17,17,15,16,16,16,16,18,16,16,17,16,16,17,16,16,17,16,38.183670,13,15,17,16,15,14,17,16,17,17,16,17,17,16,15,15,16,15,15,16,17,16,16,16,16,16,16,72.000000,26.869990,22.627360,15,16,19,19,16,16,15,15,17,16,15,17,17,17,16,17,18,16,15,17,16,17,15,16,16
33.941040,22.624000,11.312000,9,24,15,17,17,23,15,20,17,15,16,19,16,16,18,17,14,17,19,16,16,16,15,15,16,13,15,14,16,15,18,16,16,17,12,13,18,15,18,19,16,17,15,16,17,16,16,17,18,14,18,20,17,16,14,18,16,14,17,16,16,33.941040,14,18,13,14,11,15,16,17,16,16,15,19,15,20,16,16,16,16,16,16,16,16,16,17,14,18,15,84.000000,21.213150,16.970520,19,19,20,17,16,15,16,16,16,14,17,12,17,16,16,16,17,16,16,16,16,15,18,14,17
74.953130,21.210000,21.210000,13,16,15,16,15,17,12,14,17,16,16,17,16,17,16,16,17,14,14,17,16,16,16,16,16,16,15,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,22.627360,16,23,19,16,16,16,16,16,17,18,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,82.000000,22.627360,12.727890,13,16,16,16,16,16,14,13,16,16,16,16,16,16,16,16,16,14,15,16,16,16,16,16,16
56.568400,35.350000,11.312000,24,12,18,15,18,18,16,20,18,15,16,17,16,15,16,16,15,16,16,17,15,15,17,17,15,16,16,17,16,15,15,16,16,16,16,15,16,16,15,16,16,16,15,17,16,16,16,16,15,16,16,16,16,16,17,16,17,15,16,17,16,8.485260,23,11,24,12,17,16,18,18,17,20,17,15,17,17,16,15,16,16,15,17,17,17,15,15,17,17,16,126.000000,7.071050,35.355250,5,22,14,17,13,14,13,8,14,18,15,14,16,19,16,16,19,15,15,15,18,17,15,15,17
43.840510,15.554000,18.382000,19,18,25,12,15,15,18,16,13,16,14,13,19,15,18,16,15,16,15,17,19,15,16,18,15,17,16,15,17,14,16,17,16,18,15,15,15,16,17,14,15,16,18,16,17,14,16,17,16,17,16,15,16,16,16,16,16,16,16,16,16,21.213150,8,16,15,16,13,18,17,17,16,16,16,17,17,19,14,15,15,15,16,16,16,16,16,17,16,16,15,96.000000,33.941040,22.627360,16,17,19,14,16,15,16,16,16,16,16,14,17,16,17,17,16,16,16,16,16,15,16,16,17
33.941040,24.038000,19.796000,15,17,8,17,14,17,15,15,15,13,16,12,15,17,16,18,15,17,16,16,17,16,18,15,17,16,16,16,15,16,16,17,16,16,17,16,16,16,15,16,15,17,16,17,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,16,11.313680,16,19,17,15,22,16,17,16,17,17,17,18,16,19,17,15,16,15,17,16,16,16,16,16,15,16,15,102.000000,21.213150,19.798940,16,16,12,16,16,17,15,15,16,16,16,14,16,17,17,16,15,16,16,16,16,16,16,16,16
77.781550,24.038000,25.452000,19,15,22,17,15,16,15,18,16,15,16,23,16,13,15,15,15,13,16,17,16,17,14,17,19,17,15,16,16,16,17,16,14,16,16,15,15,15,14,16,16,16,16,17,16,16,16,16,16,15,17,16,17,16,17,16,16,16,16,16,16,25.455780,16,18,21,16,21,17,15,16,16,17,16,14,16,20,16,15,16,16,16,14,16,16,16,16,14,16,18,88.000000,22.627360,25.455780,15,16,12,15,17,16,18,16,16,18,16,13,16,16,16,16,16,19,16,16,16,16,18,16,15
