73.0605192734,24.70523125,27.3288640625,17.66640625,15.8484375,21.53515625,15.80546875,16.61953125,15.6984375,16.6109375,16.87421875,15.98203125,15.190625,15.91015625,16.7,15.89765625,15.58828125,15.959375,15.784375,15.99140625,16.12890625,16.3390625,16.12265625,15.22265625,16.1046875,15.29375,16.06171875,16.05,16.0296875,15.9140625,16.1609375,15.8890625,16.07421875,15.99296875,16.00859375,16.04609375,16.0515625,15.871875,16.05,15.98984375,16.075,16.11796875,16.1046875,16.0296875,16.18203125,16.07109375,16.13125,16.05078125,16.0734375,16.06015625,16.01328125,16.02734375,16.08828125,16.078125,16.01328125,16.05546875,16.03046875,16.05078125,16.07109375,16.0484375,16.06875,16.08046875,16.01953125,16.03203125,33.7046017656,16.34765625,17.2140625,17.5953125,16.0375,18.35859375,16.059375,16.10625,15.903125,16.09765625,16.4390625,16.109375,15.45,15.97734375,16.303125,16.0015625,15.90859375,16.0671875,15.87578125,16.0859375,16.02421875,16.1671875,16.05390625,15.82734375,16.0671875,15.8078125,16.053125,16.0890625,81.6765625,22.0594662969,20.4132374687,14.13515625,16.1109375,13.01484375,16.0703125,16.21484375,16.31015625,16.03203125,15.61484375,16.03671875,16.97109375,16.15546875,15.80703125,16.159375,16.23046875,16.0515625,16.196875,16.0140625,16.06875,15.8765625,16.0140625,16.36796875,16.003125,16.33515625,16.0671875,16.015625
57.445644599,24.9718191126,13.8685409556,14.6177474403,16.8071672355,16.9377133106,16.0699658703,17.9010238908,15.8156996587,16.5341296928,16.2866894198,15.7755972696,17.5076791809,16.0051194539,16.8395904437,16.002559727,16.7832764505,15.6962457338,16.7457337884,15.9453924915,16.4343003413,16.116894198,16.1092150171,16.1032423208,15.9112627986,15.6817406143,16.0392491468,16.0912969283,16.111774744,16.1680887372,16.1467576792,15.662116041,16.1484641638,15.9863481229,15.9991467577,16.2124573379,16.0648464164,15.8933447099,16.0401023891,15.7482935154,16.1015358362,15.9215017065,16.0674061433,16.0793515358,15.9735494881,15.9795221843,15.9129692833,16.0068259386,15.9923208191,16.0418088737,16.0008532423,16.0554607509,15.9854948805,16.0401023891,16.0230375427,16.0588737201,16.087883959,16.0793515358,16.0716723549,16.1100682594,16.0324232082,16.0409556314,16.066552901,16.0392491468,31.3044795478,15.9240614334,16.8609215017,17.0921501706,15.9470989761,17.3310580205,15.9726962457,16.2081911263,15.9641638225,16.2969283276,16.3037542662,16.0648464164,15.680887372,16.0554607509,16.2337883959,16.0409556314,16.0034129693,16.1177474403,15.8805460751,16.0767918089,16.0204778157,16.1459044369,16.0759385666,15.978668942,16.0836177474,16.0486348123,16.0392491468,16.1313993174,83.861774744,22.6937265102,21.2505565785,14.7781569966,16.1049488055,14.0648464164,16.2431740614,15.883105802,16.1416382253,15.7389078498,15.6262798635,16.0861774744,16.5912969283,16.0972696246,15.8651877133,16.0648464164,16.1433447099,16.0307167235,16.2602389078,16.0964163823,16.0170648464,15.9692832765,16.0469283276,16.2397610922,16.045221843,16.1203071672,16.0742320819,15.9957337884
38.2805141893,20.3969144008,14.4803282981,14.3997985901,16.5850956697,13.8700906344,16.3605236657,17.0886203424,16.4743202417,15.9536757301,15.7955689829,15.9123867069,17.5518630413,15.9506545821,16.4924471299,16.2074521652,16.7220543807,15.9758308157,16.5468277946,16.221550856,16.2175226586,15.9848942598,16.0946626385,16.2658610272,16.0755287009,16.0362537764,16.0020140987,15.9909365559,16.113796576,16.1389728097,16.0352467271,15.7099697885,15.9466263847,16.1289023162,16.1440080564,16.1379657603,16.0755287009,16.0644511581,16.0090634441,15.9838872105,16.0392749245,16.1057401813,16.0352467271,16.0574018127,15.8388721047,16.0302114804,16.0563947633,16.0765357503,16.0654582075,16.1601208459,15.996978852,16.0805639476,16.0443101712,16.0775427996,16.0392749245,16.0986908359,16.0161127895,16.1067472306,16.0624370594,16.0100704935,16.0765357503,16.0251762336,16.0835850957,16.0543806647,36.0687638066,16.3373615307,16.8056394763,16.9627391742,16.0614300101,17.6475327291,16.0392749245,16.1198388721,15.8992950655,16.1641490433,16.4884189325,16.0966767372,15.6455186304,16.0100704935,16.0604229607,16.0231621349,15.9395770393,16.0866062437,15.9133937563,16.0221550856,16.055387714,16.166163142,16.0140986908,15.9647532729,16.0574018127,15.9899295065,16.0302114804,16.1218529708,77.3272910373,22.3781286304,21.8198503625,14.7895266868,16.0886203424,13.918429003,16.1007049345,16.0080563948,16.195367573,15.8731117825,15.5709969789,16.0674723061,16.6465256798,16.0835850957,16.003021148,16.1570996979,16.1550855992,16.0312185297,16.2557905337,16.1188318228,16.0372608258,15.889224572,16.0594159114,16.2487411883,16.0473313192,16.1903323263,16.0443101712,16.0100704935
51.1224190746,22.2168843188,25.520155527,14.7230077121,16.2493573265,15.1439588689,16.0173521851,15.9993573265,15.9942159383,16.2236503856,15.4248071979,16.013496144,16.0456298201,16.0462724936,15.5340616967,16.0424164524,15.9820051414,16.043059126,15.9453727506,16.0302056555,16.0706940874,15.8059125964,16.0610539846,16.088688946,15.983933162,16.103470437,16.0700514139,15.8033419023,16.1362467866,16.043059126,16.0841902314,16.0867609254,16.0077120823,16.0649100257,16.0649100257,16.0822622108,16.0057840617,16.0636246787,16.0417737789,16.1619537275,16.0526992288,16.0520565553,16.0314910026,16.013496144,16.0501285347,16.0398457584,16.0777634961,16.0237789203,16.0231362468,16.0340616967,16.0706940874,16.0777634961,16.0694087404,16.0526992288,16.0796915167,16.0437017995,16.0751928021,16.0745501285,16.0571979434,16.0771208226,16.0379177378,16.0237789203,16.0456298201,16.0379177378,11.7672087853,16.2358611825,16.2062982005,16.9742930591,16.0038560411,15.8740359897,16.1555269923,16.013496144,16.1246786632,16.3174807198,16.9755784062,16.1066838046,16.616966581,16.1458868895,16.4087403599,16.0764781491,16.0706940874,16.029562982,16.0861182519,16.0218508997,16.3245501285,16.4440874036,16.1131105398,16.1066838046,16.072622108,16.1947300771,15.9800771208,16.1966580977,106.834190231,22.6600795116,21.2086056234,15.5128534704,15.9479434447,16.4248071979,15.9293059126,16.190874036,16.0051413882,15.8528277635,15.4215938303,15.9993573265,15.5398457584,16.0488431877,15.7667095116,16.0642673522,16.1298200514,16.1291773779,16.0539845758,16.1111825193,15.8547557841,15.8020565553,16.0694087404,16.0057840617,16.0796915167,15.9723650386,16.0706940874,15.9517994859
70.625381894,22.4045996687,22.873070127,14.5720596356,16.1170623965,16.1789066814,16.0187741579,16.057426836,16.229707344,15.5781336278,14.9845389288,16.0563224738,15.7686361126,16.0646051905,15.9022639426,16.1706239647,16.0127001657,16.0182219768,16.0452788515,16.1535063501,15.7553837659,15.7145223633,16.0347874103,16.1557150745,15.9872998343,15.9961347322,16.0463832137,15.966316952,16.1109884042,16.0347874103,16.0198785202,16.0844837107,16.0298177802,16.1082274986,16.0502484815,16.1209276643,16.0966316952,16.0646051905,16.0635008283,16.0800662617,16.0441744892,16.0016565433,16.0519050248,16.038100497,16.0734400883,16.0149088901,16.0778575373,15.9961347322,16.038100497,16.038100497,16.0607399227,16.048039757,16.0248481502,16.0121479845,16.0215350635,16.0546659304,16.0530093871,16.023743788,16.0392048592,16.033683048,16.0270568747,16.0364439536,16.048039757,16.0557702927,12.3093275704,16.0866924351,16.7310877968,16.1258972943,16.1424627278,15.5461071231,16.057426836,16.105466593,15.9944781888,16.6847045831,16.71783545,16.0568746549,16.5427940364,15.947542794,16.0999447819,15.9757040309,16.1032578686,15.9696300387,16.0557702927,15.9293208172,16.598012148,16.2694643843,16.0712313639,16.0110436223,16.0242959691,16.1060187742,16.0265046935,15.9939260077,99.9933738266,22.5969048978,21.9784320541,16.2562120375,16.0739922695,16.2998343457,16.0270568747,16.023743788,16.066813915,15.7553837659,15.8536720044,15.9988956378,15.8382109332,16.0508006626,16.0469353948,16.0938707896,16.057426836,16.0640530094,16.0485919382,16.1932633904,15.8122584208,15.9497515185,16.0541137493,16.0016565433,16.0999447819,16.0712313639,16.0640530094,16.1512976256
55.8701461057,20.4813671766,31.4206926287,15.9130737135,15.8685674548,17.4972183588,16.2878998609,16.1001390821,16.1724617524,16.3351877608,16.1724617524,16.1877607789,15.9944367177,16.0257301808,16.2273991655,16.061891516,15.7670375522,16.0598052851,15.926286509,16.1557719054,16.2225312935,16.0292072323,16.1870653686,15.8936022253,16.0897079277,15.8171070932,16.1015299026,16.0431154381,16.185674548,15.9972183588,16.0869262865,15.9617524339,16.016689847,16.0521557719,16.028511822,16.0243393602,16.0716272601,15.9464534075,16.0931849791,16.0027816412,16.0417246175,16.0486787204,16.061891516,16.0111265647,16.1216968011,16.0020862309,16.0458970793,16.0472878999,15.995132128,16.0542420028,16.0312934631,16.0584144645,16.0584144645,16.0757997218,16.0570236439,16.0813630042,16.0542420028,16.0688456189,16.0396383866,16.0556328234,16.0229485396,16.0396383866,16.0945757997,16.0319888734,22.9745200348,16.1251738526,16.7552155772,17.1390820584,15.9826147427,16.3616133519,16.0006954103,16.0987482615,15.9144645341,16.2788595271,16.5417246175,16.0611961057,16.1001390821,16.078581363,16.1849791377,16.0632823366,15.9742698192,16.0472878999,15.9436717663,16.0521557719,16.0236439499,16.3122392211,16.1161335188,16.0020862309,16.0813630042,16.0792767733,16.0139082058,16.123783032,93.7955493741,22.8388030807,19.7281311544,14.8636995828,16.2232267038,15.1390820584,16.1029207232,16.152294854,16.2211404729,15.9374130737,15.5319888734,15.9374130737,16.1773296245,16.0229485396,15.8796940195,16.0723226704,16.1794158554,16.0222531293,16.1947148818,16.0806675939,16.1648122392,15.8101529903,15.9798331015,16.1912378303,16.0848400556,16.0883171071,16.028511822,15.9853963839
44.5063064605,22.6385773196,23.1682199313,14.5841924399,16.2096219931,15.3264604811,16.3505154639,16.439862543,15.8281786942,16.2233676976,16.1443298969,16.3024054983,16.8900343643,15.9828178694,16.4982817869,16.089347079,16.175257732,16.1374570447,16.4432989691,16.0343642612,16.1443298969,16.0687285223,16.1443298969,15.7766323024,15.9553264605,15.7594501718,15.9587628866,16.0274914089,16.1065292096,16.0309278351,16.0927835052,15.8316151203,15.9931271478,15.7835051546,16.0687285223,15.9759450172,16.1958762887,15.9965635739,16.0721649485,15.9621993127,16.0171821306,15.8728522337,16.1512027491,16.0790378007,16.0481099656,16.0240549828,16.1237113402,15.9965635739,16.0378006873,16.1271477663,16.0171821306,16.1718213058,16.1924398625,16.1512027491,16.0,16.0824742268,16.0721649485,16.0756013746,16.058419244,16.0824742268,16.0103092784,16.116838488,16.0859106529,16.0103092784,49.7403414089,16.0996563574,18.35395189,18.0481099656,15.9965635739,19.7285223368,16.0378006873,16.295532646,15.9243986254,16.5945017182,16.618556701,15.9278350515,14.6254295533,15.9828178694,15.8453608247,16.1683848797,15.6804123711,16.1340206186,15.6426116838,16.2233676976,16.0962199313,16.2474226804,16.0,15.6494845361,16.0171821306,15.8109965636,16.0,16.089347079,48.1580756014,22.5301634364,19.0699657732,13.941580756,16.0824742268,11.560137457,16.0824742268,15.9862542955,16.264604811,15.7182130584,15.6563573883,16.0515463918,17.8694158076,16.1443298969,16.3676975945,15.9278350515,16.5051546392,15.9725085911,16.4604810997,15.8797250859,15.9072164948,15.8556701031,16.175257732,16.5326460481,16.1443298969,16.4158075601,16.0274914089,16.1443298969
72.9896922618,20.3533730909,20.3369192727,14.6945454545,15.7709090909,16.616,16.1076363636,16.52,16.3985454545,15.7025454545,15.4174545455,16.2072727273,15.9156363636,16.1236363636,16.0741818182,16.2109090909,16.0894545455,16.0690909091,16.1549090909,16.2058181818,15.9170909091,15.7701818182,16.1221818182,15.9338181818,16.0698181818,16.0,16.0450909091,16.1767272727,16.0654545455,16.0058181818,16.0669090909,16.0552727273,15.9687272727,16.0341818182,16.0938181818,15.9403636364,16.088,16.0443636364,15.9803636364,16.0036363636,16.0749090909,16.0509090909,16.0356363636,16.0770909091,16.0196363636,16.0836363636,16.0763636364,16.0189090909,16.0509090909,16.0429090909,16.0261818182,16.072,15.9978181818,16.0836363636,16.0254545455,16.0778181818,16.0349090909,16.0734545455,16.0712727273,16.0247272727,16.0283636364,16.0210909091,16.0734545455,16.04,23.23829872,15.6043636364,16.2625454545,16.8152727273,16.1214545455,16.2014545455,16.1294545455,16.1338181818,16.1338181818,16.288,16.6836363636,16.024,16.1221818182,16.0596363636,16.0952727273,16.056,16.0923636364,15.9869090909,16.0443636364,16.0218181818,16.2734545455,16.2989090909,16.0472727273,15.9861818182,16.0632727273,16.1127272727,16.072,16.1010909091,85.1549090909,23.4059468873,22.6253029673,15.2821818182,16.0210909091,15.4610909091,16.0458181818,15.9541818182,15.8967272727,15.832,15.6,16.0596363636,16.1083636364,15.9934545455,16.0450909091,16.0109090909,16.0254545455,16.0836363636,16.0843636364,16.0421818182,15.872,15.8029090909,16.0443636364,16.1250909091,16.032,16.0363636364,15.9963636364,16.0021818182
37.9743394024,20.69019041,14.9634412787,13.3849895761,16.1619179986,14.0722724114,16.3912439194,16.8457261987,16.5232800556,15.8825573315,15.40514246,16.2515635858,17.2084781098,16.1355107714,15.830437804,16.1869353718,16.4572619875,15.894371091,16.552466991,16.1049339819,16.341209173,15.914523975,16.0319666435,16.2863099375,15.999305073,16.1952744962,16.1181375956,15.8436414177,16.0931202224,16.1584433634,16.0993745657,15.9888811675,15.9249478805,15.9881862404,16.0965948575,16.085476025,16.0771369006,16.0952050035,16.022237665,16.0472550382,15.956914524,16.0125086866,16.1501042391,16.0750521195,16.021542738,15.9944405837,15.9715079917,16.042390549,16.0701876303,16.06323836,16.084086171,16.107018763,16.0493398193,16.0521195274,16.0194579569,16.1077136901,16.0764419736,16.0597637248,16.0305767894,16.084086171,16.0486448923,16.0410006949,16.0145934677,16.0125086866,23.6179949409,16.5045170257,17.8227936067,17.5149409312,15.9374565671,16.8999305073,16.0250173732,15.9249478805,16.0166782488,16.1869353718,16.6928422516,16.0159833218,15.956914524,16.0938151494,16.3947185546,16.0354412787,15.915913829,16.0250173732,15.9103544128,15.9958304378,16.0145934677,16.2494788047,16.0910354413,16.0083391244,16.0875608061,15.9263377345,16.0535093815,16.1785962474,95.5663655316,22.3374420361,20.6490384364,14.6302988186,16.1987491313,15.1994440584,16.0979847116,16.2307157748,16.0868658791,15.9013203614,15.3842946491,16.149409312,16.1577484364,16.0674079222,15.70257123,16.0236275191,16.1987491313,16.084086171,16.1779013204,16.0625434329,16.1188325226,15.8895066018,16.0319666435,16.1299513551,16.0132036136,16.1758165393,16.0396108409,15.9457956915
71.3473627815,21.1819072848,20.883589404,16.1967833491,15.9460737938,19.9754020814,16.1684011353,17.4929044465,16.0974456008,16.8022705771,16.4957426679,15.9668874172,16.0662251656,15.9801324503,16.6395458846,16.1012298959,16.1352885525,16.0179754021,15.9877010407,16.0463576159,16.3339640492,16.1939451277,16.0529801325,15.7057710501,16.0889309366,15.5023651845,16.0813623463,16.1002838221,16.0690633869,15.935666982,16.0217596973,15.6508987701,16.0700094607,15.9262062441,16.1097445601,16.1390728477,16.0198675497,15.9148533586,16.0378429518,15.7180700095,16.0454115421,16.0747398297,16.1097445601,16.1267738884,16.1315042573,16.1002838221,16.02743614,15.9914853359,16.0236518448,16.0397350993,16.0208136235,16.1002838221,16.1087984863,16.0264900662,15.9782403027,16.0974456008,16.0473036897,16.0709555345,16.0927152318,16.0700094607,16.0331125828,16.0785241249,16.119205298,16.0132450331,38.9329203311,15.6357615894,16.2649006623,17.2847682119,16.0719016083,17.876064333,16.0652790918,16.3822138127,16.1371807001,16.3093661306,16.2932828761,16.0331125828,15.4720908231,16.0662251656,16.1333964049,16.128666036,15.9877010407,16.0425733207,15.8912015137,16.0993377483,16.206244087,16.1277199622,16.0198675497,15.8949858089,16.0359508042,15.94512772,16.0122989593,16.0122989593,69.3812677389,23.501039404,22.2513968874,14.5771050142,16.0652790918,13.6092715232,16.0813623463,15.719962157,16.0245979186,15.7190160833,15.6537369915,16.1182592242,16.8552507096,16.091769158,15.9602649007,16.0340586566,16.1967833491,16.0473036897,16.2724692526,15.9905392621,15.8921475875,16.0009460738,16.0851466414,16.2819299905,16.0823084201,16.1816461684,16.0624408704,16.0463576159
